id,file_name,organization,year_published,month_published,date_updated,last_seen
7930e24d9f29e6bbf5df1a8e94c3f5b60a1db7fb618107352de1ce5727ea0d9e,计量支撑产业新质生产力发展行动方案（2025—2030年）,"市场监管总局, 工业和信息化部",2025,7,2025-07-22,2026-09-09
389ba5e85e85f89a06c9c47ab5505eff81aff2e4b5f5c5a346bfcf315af674b1,关于促进大功率充电设施科学规划建设的通知,国家发展改革委等部门,2025,7,2025-07-21,2026-09-09
ec5ad8123607e1b1dd7058bd0d2ec15b548f72614724298ff6768bfce3923ad2,关于开展零碳园区建设的通知,"国家发展改革委, 工业和信息化部, 国家能源局",2025,7,2025-07-21,2026-09-09
1a824d74406b316751e9e6eb00f376aa1a387b370bb672d42f38600b99dcdec2,关于推动内河航运高质量发展的意见,交通运输部等部门,2025,6,2025-07-07,2026-09-09
d7f14ba1124083132f6355c791e297d913f16245f9f9a255258d152b097e5317,产品碳足迹标识认证试点名单,市场监管总局等部门,2025,1,2025-07-07,2026-09-09
d7e5bb0b57550fe7266e00e3f7dc575f56e1c7b3d6544216ee4211606e8b5965,关于深入推进工业和信息化绿色低碳标准化工作的实施方案,工业和信息化部办公厅,2025,6,2025-06-30,2026-09-09
e651f90e7c29925adb89648089762b5259541828e1f7ff9d33113b838e382264,关于组织开展能源领域氢能试点工作的通知,国家能源局,2025,6,2025-06-23,2026-09-09
22e0369cb189e0b04c210a47e8ee66c19450c44d0af44b1bae73dd8d159297e7,关于组织开展新型电力系统建设第一批试点工作的通知,国家能源局,2025,6,2025-06-06,2026-09-09
bc94a1f4e058eab52d444225a6788a856b61e0645b59b3e4c8793ef5f0d0b70d,关于有序推动绿电直连发展有关事项的通知,"国家发展改革委, 国家能源局",2025,6,2025-06-06,2026-09-09
24c5dc47eff715d668e897035e048ee9db735fbdbc34015ddd1d63837f943929,关于开展2025年新能源汽车下乡活动的通知,工业和信息化部办公厅等部门,2025,6,2025-06-06,2026-09-09
cd9352950f7df91caf549f1d531b2aaae5d7a02762344d112f116e08386009fd,国家应对气候变化标准体系建设方案,生态环境部等部门,2025,5,2025-06-06,2026-09-09
db26ca6486f4243bb5bea9a395fc1fb34d8ad4e17c81af07f3e8d808519a408c,关于健全资源环境要素市场化配置体系的意见,"中共中央办公厅, 国务院办公厅",2025,5,2025-06-04,2026-09-09
d2e61bc0953995ef09faa8e321366b7dfa814ea363f33bc0cfbc6127ff9259b6,美丽河湖保护与建设行动方案（2025—2027年）,生态环境部等部门,2025,5,2025-05-23,2026-09-09
3b68190acd87a64d95dab8f5340375d70f7b9c7ffcbf5f31ec25d7aca411d346,电力辅助服务市场基本规则,"国家发展改革委, 国家能源局",2025,5,2025-05-15,2026-09-09
a129bc5d25de7a171b699754ccd5740cfe6d5a23fece850de13a91f8f4622c87,关于全面加快电力现货市场建设工作的通知,"国家发展改革委办公厅, 国家能源局综合司",2025,5,2025-05-15,2026-09-09
dba830c05a86e87410ed4610d50d7dab9a778cb787d6f00e6c266684ecf89387,养殖业节粮行动实施方案,农业农村部,2025,4,2025-05-15,2026-09-09
8368824730ffe4f381524223bc7611538e2ec41a73f327f01bd361499cd8f3de,关于加快推进虚拟电厂发展的指导意见,"国家发展改革委, 国家能源局",2025,4,2025-05-09,2026-09-09
efa7dd696359fb85760561df3bd99da9f3a343bad86d4d1bd116d2f32aebda75,中国履行《关于消耗臭氧层物质的蒙特利尔议定书》国家方案（2025—2030年）,生态环境部等部门,2025,4,2025-05-09,2026-09-09
a415399f96e7ff4b23c402aba3f7d0605636b4e08508ed9d05fa892afb07bbdc,2025年数字化绿色化协同转型发展工作要点,中央网信办等部门,2025,4,2025-05-07,2026-09-09
2f3bf028eaee18b6f47efd119b6855a9eeb878dba66e441c445f7b5199e2839a,关于促进能源领域民营经济发展若干举措的通知,国家能源局,2025,4,2025-05-07,2026-09-09
c0c970fb113b3516d48f57f0709656afa67a9a387eff4541259b2c7618dbc28f,关于推动交通运输与能源融合发展的指导意见,交通运输部等部门,2025,4,2025-05-07,2026-09-09
16a394cab70a8ec30f954cca5f65e46672847414da0b664b41ffe565984d1850,关于组织开展2025年度工业节能降碳诊断服务工作的通知,工业和信息化部办公厅,2025,4,2025-04-23,2026-09-09
04a0299b683db0817b4e48a0e5f1f7877ab828d4ea83c24a5de6dd04a4c5793f,新一代煤电升级专项行动实施方案（2025—2027年）,"国家发展改革委, 国家能源局",2025,4,2025-04-23,2026-09-09
ba8dddbaf703f0af0f58abf81bd4d0b0d1f3cafcf17633ce08f8cb80dec844ce,关于加力支持大规模设备更新和消费品以旧换新的若干措施,"国家发改委, 财政部",2024,7,2025-04-18,2026-09-09
c85bcfe36450ef0d1f93824100640b0de66f21dbc1a9e798db1605d2114d2e70,关于完善价格治理机制的意见,"中共中央办公厅, 国务院办公厅",2025,4,2025-04-07,2026-09-09
672436dd4d53d3798fd758a69b66020b3736a77a96045cd9901dd674023e7a81,关于公布首批车网互动规模化应用试点的通知,国家发展改革委办公厅等部门,2025,4,2025-04-07,2026-09-09
3c6dcdf09cfcdecaffc6bdbc9b0b736f9d1ddb424d750957a22b61bb7892dfa7,推动热泵行业高质量发展行动方案,国家发展改革委等部门,2025,4,2025-04-07,2026-09-09
728393b6886b47f89ac9c941d7d55c7ad85d6d7dce836073f2d005137be6520f,铝产业高质量发展实施方案（2025—2027年）,工业和信息化部等部门,2025,3,2025-04-07,2026-09-09
b5935227a4af2637fcc5d63e3c81e642eb71f22ea700bd454d1d1bae2bb1109c,关于加强新能源汽车与电网融合互动的实施意见,国家发展改革委等部门,2024,1,2025-04-03,2026-09-09
55bb407cd281af1b3fbb8a7e0b2491f1d96df0aad2d2b9081dc0eab090f6b016,关于促进可再生能源绿色电力证书市场高质量发展的意见,国家发展改革委等部门,2025,3,2025-03-31,2026-09-09
f6e9f6629477d69939eaf6a6c1af64ed43a4af71104eb0f351e025b4962e0f11,工业企业和园区数字化能碳管理中心建设指南,工业和信息化部办公厅,2025,3,2025-03-31,2026-09-09
93935f176f5604df18289bb48cf022d0ae0f7dd61b7886f82b7e666aef9379cf,到2025年化学农药减量化行动方案,农业农村部,2022,11,2025-03-31,2026-09-09
1811c3bad0ebe8b37a1239067ab9ae0f243898fa10cd70100d360d3f5c1b1ee6,产品碳足迹标识认证通用实施规则（试行）,国家认监委,2025,3,2025-03-28,2026-09-09
4eefa513b8377f4c75152e2199cef5e6b18bb74f00de1f2b2867a9681266805d,关于印发轻工业数字化转型实施方案,"工业和信息化部, 教育部, 市场监管总局",2025,3,2025-03-28,2026-09-09
4e9518db4db5bc3e3f5119ff9120c88d4ca49fca8f969da82b182d86bce8727c,全国碳排放权交易市场覆盖钢铁、水泥、铝冶炼行业工作方案,生态环境部,2025,3,2025-03-28,2026-09-09
16de2f927f3027da631d8452079763e67403730556897b560e40f811a0cd7180,第二批国家碳达峰试点名单,国家发展改革委办公厅,2025,3,2025-03-28,2026-09-09
761061796a34668672c097c0d926810d2be2c0027546674a786a374cd78268fc,消耗臭氧层物质进出口管理办法,"生态环境部, 商务部, 海关总署",2025,3,2025-03-28,2026-09-09
70a01bbbe35e0bfdf5d2e05a7dd3f872d8fe631605a9f930be66e996fbe2450f,中华人民共和国和法兰西共和国在《巴黎协定》达成十周年之际关于气候变化的联合声明,中国政府,2025,3,2025-03-28,2026-09-09
6f11287ed1d9626d1f3a5331dc66700e3ea68649f8f30915e8aca4f157b49d06,关于开展产品碳足迹标识认证试点工作的通知,市场监管总局等部门,2024,9,2025-03-28,2026-09-09
ef7b99271c7599752d06d82a64e38d5a75be920a9d595436d77fb2493cfbf28a,关于进一步组织实施好“千家万户沐光行动”的通知,国家能源局,2025,3,2025-03-22,2026-09-09
1303cd55eb5bd4ba799005cbe28a9e9ac25a64d77578eb995286fb7f5045141a,中国食物与营养发展纲要（2025—2030年）,"农业农村部, 工业和信息化部, 国家卫生健康委",2025,3,2025-03-22,2026-09-09
e098cfd7f8d61fc760ea38db32c5931da9a94f3c1e1cd86dadd99671a74d4900,关于实施老旧营运货车报废更新的通知,"交通运输部, 国家发展改革委, 财政部",2025,3,2025-03-22,2026-09-09
11c6d52fd65e61bb2eaa4099fcb3c9917e5cfb6584acd4c9d4b78be45eecc62e,2025年新能源城市公交车及动力电池更新补贴实施细则,"交通运输部办公厅, 国家发展改革委办公厅, 财政部办公厅",2025,3,2025-03-22,2026-09-09
3190b2ee4b3e8f477c8990f8657bc9af1b910006d50c73520fc88e783317172f,关于促进环保装备制造业高质量发展的若干意见,"工业和信息化部, 生态环境部, 市场监管总局",2025,3,2025-03-18,2026-09-09
7e88b6feb08b052b5421a0b4c1ea6c523fd143fe7c84013e4c1354050e1fbcb7,清洁能源发展专项资金管理办法,财政部,2025,3,2025-03-18,2026-09-09
9daf390b58b17229e558e6bc59522e46c7f9c45bca494930d8def76ad12b2d98,银行业保险业绿色金融高质量发展实施方案,"国家金融监督管理总局, 中国人民银行",2025,3,2025-03-07,2026-09-09
7b4f1ba593377a304f40d723f57b5e1ba5dc12078559a10b2891d3df0a0f681e,关于做好金融“五篇大文章”的指导意见,国务院,2025,3,2025-03-07,2026-09-09
d0d84859cab917ad19784040f0efde215e54b8a94593c98c196d35297c82c127,关于促进企业温室气体信息自愿披露的意见,生态环境部等部门,2025,3,2025-03-07,2026-09-09
c4f9e25231cf4a811a6761b5f2207ac1e6d9127150f3d98d9e7c08d37e29460f,企业温室气体排放核算与报告指南 钢铁行业,生态环境部,2025,1,2025-03-07,2026-09-09
63a8d915a9df220b19b5cee84c50414c72dc8ff26c2e62ee4f4739e6874f91ef,企业温室气体排放核算与报告指南 水泥行业,生态环境部,2024,9,2025-03-07,2026-09-09
92fca841c30f867e3044e779d96114bb37d7b9a341875e69a114247212da460f,企业温室气体排放核算与报告指南 铝冶炼行业,生态环境部,2024,9,2025-03-07,2026-09-09
bf2b3b66b33d0b2ae3211cdc09bc3a87a07408549fb6d7d9030e459f5ff943df,2025年能源工作指导意见,国家能源局,2025,2,2025-03-03,2026-09-09
41a77fd4caf1fca396bbb337f2ed5eb5816afca8f6b9272e1b64b2d55ce343a4,关于加强生态环境领域科技创新 推动美丽中国建设的实施意见,生态环境部等部门,2025,2,2025-03-03,2026-09-09
0a32a13fbfbf5f03184212d81ada2a714227b1bdab5340771c1d4ba10eed0098,关于推动海洋能规模化利用的指导意见,自然资源部等部门,2025,2,2025-03-03,2026-09-09
0a8f98217a4103c076809b91c24589e57f117b2119f7cb1a74106a1073fc8480,中华人民共和国绿色主权债券框架,财政部,2025,2,2025-02-21,2026-09-09
e36b11c356760c340f686d428b5c198f29d01820c156e335249a6cf37f6aa58b,关于做好2025年汽车以旧换新工作的通知,商务部等部门,2025,1,2025-02-21,2026-09-09
577931dc7298fedf8b663108fcc1d3e3612fef43acc76d0083d8878b60d6f0e5,新型储能制造业高质量发展行动方案,工业和信息化部等部门,2025,1,2025-02-21,2026-09-09
4e80b7ed364a7e5711c27046b786c3d0cbe4d616ac6f2ea4495093d4faa7263f,生态环境部门进一步促进民营经济发展的若干措施,生态环境部,2024,9,2025-02-21,2026-09-09
72ae4005325d2c953e37c097f0d616ac8fa1c232396b5b78a06b500c671cea5d,可再生能源绿色电力证书核发和交易规则,国家能源局,2024,8,2025-02-21,2026-09-09
f49ca0b1ebbdac3cac3b8ecbaffdd73ff44a8500adb6c329535a575eeef82924,关于做好可再生能源绿色电力证书与自愿减排市场衔接工作的通知,"国家能源局, 生态环境部",2024,8,2025-02-21,2026-09-09
0edf4eea360f7d16427a7906647d8b7b48a08abdbdd2fedf95cf3dc29d373917,电力中长期交易基本规则—绿色电力交易专章,"国家发展改革委, 国家能源局",2024,7,2025-02-21,2026-09-09
94bbcc702c45e1a27205a5fdd27c2e1ab8d982f568c6271f3afc8a7c4569749a,工业重点行业领域设备更新和技术改造指南,工业和信息化部,2024,5,2025-02-21,2026-09-09
9bac2cf5cf90a687c3cd3163bdeb4df1b5b4ccf77e8000e67d2a32f2540d2b61,关于有序推进光伏治沙项目开发建设有关事项的通知,"国家能源局, 国家林业和草原局",2024,5,2025-02-21,2026-09-09
4c484f3cabdddda324b5bc97b17845a64e3703899ea24836bbf183ddd210a21b,关于全面开展绿色建材下乡活动的通知,工业和信息化部等,2024,4,2025-02-21,2026-09-09
6a86accbafc5c89ade8166912c3c7a8f373040e15bc411041c93a16a1693c505,污染治理中央预算内投资专项管理办法,国家发展改革委,2024,3,2025-02-21,2026-09-09
5b0bcaa1b6d6014d6846c947f4acfe60d2a4a5a321d2207f5337a9b684ea207d,2024年能源工作指导意见,国家能源局,2024,3,2025-02-21,2026-09-09
726481096b71ca9e8ccc01aedcb0b2987b59453a59b9598651938e1756187607,绿色工厂梯度培育及管理暂行办法,工业和信息化部,2024,1,2025-02-21,2026-09-09
53c582a5389ab8c94a9151444daa633a12dd96a6f266541961593421ed288a62,关于加强绿色电力证书与节能降碳政策衔接大力促进非化石能源消费的通知,"国家发展改革委, 国家统计局, 国家能源局",2024,1,2025-02-21,2026-09-09
47ff9c3fb2e4748479ec6ef20c396e885f98ada5878d9a98a93820c7b4482a6e,关于深化新能源上网电价市场化改革 促进新能源高质量发展的通知,"国家发展改革委, 国家能源局",2025,2,2025-02-14,2026-09-09
51298b7874f1f5c237e9c9d9fb5ba826a8461eab3f4f6049318d42caae39df25,抽水蓄能电站开发建设管理暂行办法,"国家发展改革委, 国家能源局",2025,2,2025-02-14,2026-09-09
30c510589445640a0e5e261993e213f8d43eadbac48e54e30948f20684dda3ee,分布式光伏发电开发建设管理办法,国家能源局,2025,1,2025-02-13,2026-09-09
975e149b0a286dc6a43788e11d08baad66f643bfab4dbc50081db936ab75e8d8,美丽乡村建设实施方案,生态环境部等部门,2025,1,2025-01-23,2026-09-09
6c5eb3cf7e80bb8392ab95694742713d087bc5493c237cf72338e1028752fb8c,美丽城市建设实施方案,生态环境部等部门,2025,1,2025-01-23,2026-09-09
e260d8ee14932942a692d27b96318341ef61c8017b784adb413624695d0c86e0,关于2025年加力扩围实施大规模设备更新和消费品以旧换新政策的通知,"国家发展改革委, 财政部",2025,1,2025-01-17,2026-09-09
f3763822b2bca204adc68f49852482f6b446b37b675194107e3d0e1524e27ffd,关于建设美丽中国先行区的实施意见,国务院,2025,1,2025-01-17,2026-09-09
3ce5e6a95d4e7e2dc96d5d3c2b9fff4e7f008881f00fe562d9696ba76cc7d89b,2025年能源监管工作要点,国家能源局,2025,1,2025-01-16,2026-09-09
42ae6c6e0b3a50bd8f9399b283519fff3ec1f3c93103a38b3581c677e4a9572d,温室气体自愿减排项目方法学 公路隧道照明系统节能（CCER—07—001—V01）,"生态环境部办公厅, 交通运输部办公厅",2025,1,2025-01-16,2026-09-09
1f3ab124abc8d89825254995311d6c07dae0bef8f9854d196c440499d6fd69d6,国务院关于加快建立健全绿色低碳循环发展经济体系的指导意见,国务院,2021,2,2025-01-10,2026-09-09
b58edfb84593fa1c9cc5093e5fb50ff354815869ebc795c1ccf3761371b8dcd8,温室气体自愿减排项目方法学 甲烷体积浓度低于8%的煤矿低浓度瓦斯和风排瓦斯利用（CCER—10—001—V01）,"生态环境部, 国家能源局, 国家矿山安监局",2025,1,2025-01-09,2026-09-09
3b4694606168fc986232f83030ef7690ff834ebc4d77d2330bb6027ff64c71bc,电力系统调节能力优化专项行动实施方案（2025—2027年）,"国家发展改革委, 国家能源局",2024,12,2025-01-09,2026-09-09
506da24b3658f9fe04d14bb32a9733cb7e8beea194d96285c437f32ee77ddaa0,产品碳足迹核算标准编制工作指引,生态环境部等部门,2024,12,2025-01-09,2026-09-09
c9ec63d125a8e40ef9299dad4075d484ab9b062e828c68f8ddb37d0d10487f3f,赤泥综合利用行动方案,工业和信息化部等部门,2025,1,2025-01-03,2026-09-09
743014dc46cdf1e97ad567a540f6a5671423d2868ff9df1a7f8434c43d99de4d,加快工业领域清洁低碳氢应用实施方案,"工业和信息化部, 国家发改委, 国家能源局",2024,12,2025-01-03,2026-09-09
91069b4a37be85af3bdc5734bc4de0e3fa9850a274941af8beed1c5235a488a7,关于加快农业发展全面绿色转型促进乡村生态振兴的指导意见,农业农村部,2024,12,2025-01-03,2026-09-09
9be486555c4317907a49bac5aa8104c350f2f9c783dfcef2d5d713b6c12cc9ba,农业农村部关于推进稻渔综合种养产业高质量发展的指导意见,农业农村部,2022,10,2025-01-03,2026-09-09
7c96b4b107413b1d7044cb988131ec3b42b70e4687f8b294677f9587e63ceff1,标准提升引领原材料工业优化升级行动方案（2025—2027年）,工业和信息化部等部门,2024,12,2024-12-24,2026-09-09
0ba812ae68b33338cb5f3ae28a3c9a489cc9e9e6adca39ae4cda703b4fef9597,关于深化燃煤发电上网电价形成机制改革的指导意见,国家发展和改革委员会,2019,10,2024-12-23,2026-09-09
4308a38892e4df5b903cc8c813ec81add10cdc2202a57ea363787552b2a3530f,煤层气（煤矿瓦斯）排放标准,生态环境部,2024,12,2024-12-16,2026-09-09
e902eee547d09b137664873305d61a3e01fae8fd37782a9da839030532b9925a,国家能源局关于支持电力领域新型经营主体创新发展的指导意见,国家能源局,2024,11,2024-12-06,2026-09-09
50233aa5af64e7816a6e0823083a5fbd7fb5116621ccc4357eb0400399bf05d1,农业农村部关于大力发展智慧农业的指导意见,农业农村部,2024,10,2024-12-06,2026-09-09
9134fa5f04e46d271b34a8b5b48c1f85e120b67d2a6d7ab113cd69fbaa56108a,国家气候变化健康适应行动方案（2024—2030年）,国家疾控局等,2024,9,2024-12-06,2026-09-09
3560d85f7281b765c5455beb92dbd244c23bafa5c1484114aa374c91da313e7a,关于加强电力安全治理 以高水平安全保障新型电力系统高质量发展的意见,国家能源局,2024,11,2024-12-01,2026-09-09
89b91ff18f24a4d76def745ddb1c9612b34b488e2d986e4421dc98a7056cae2e,粮食节约和反食品浪费行动方案,中共中央办公厅、国务院办公厅,2024,11,2024-12-01,2026-09-09
ff16866f3f33efe8b987dc6eeb83cc12e29d296d7544cc8006ff5aab69345352,2023、2024年度全国碳排放权交易发电行业配额总量和分配方案,生态环境部,2024,10,2024-11-22,2026-09-09
f1155e6e6ef51d1638be9144af181b00cdff82ef6800657a34563617c9540471,中华人民共和国能源法,全国人大,2024,11,2024-11-15,2026-09-09
569f5022f58790ce0f689345e15d87090720d0a4562c422aa2827366ac8e1f83,关于进一步规范电力市场交易行为有关事项的通知,国家能源局综合司,2024,11,2024-11-15,2026-09-09
0a583aa624e83d8e81d2ab77170326e188f36614b44d003acf951156a3be3027,全国智慧农业行动计划（2024—2028年）,农业农村部,2024,10,2024-11-15,2026-09-09
a5da35280a52a5efcb0c2ce0df1f3a2b256a2a5dd891e3d16aef0b6d86be3664,水泥玻璃行业产能置换实施办法（2024年本）,工业和信息化部,2024,10,2024-11-01,2026-09-09
8b04cf9c0540612ce2250e39bc78a4e345c80a194d071e244af3f8b0b37ac035,关于大力实施可再生能源替代行动的指导意见,国家发展改革委等部门,2024,10,2024-11-01,2026-09-09
894303916ff31250dff5e3275728a3e2c124c6b28d1c251cab994c76c3b39981,关于提升新能源和新型并网主体涉网安全能力 服务新型电力系统高质量发展的通知,国家能源局,2024,9,2024-11-01,2026-09-09
0f030040226f415d4e3b05d837ab707d3c0e2db0ec6c71fbe9b91ec4276c9aac,电力装备制造业数字化转型实施方案,工业和信息化部,2024,10,2024-10-28,2026-09-09
074d5d92e42ff33968272db9213b141d7e949e898b0c09a6af2b6b9319e4accc,完善碳排放统计核算体系工作方案,国家发展改革委等部门,2024,10,2024-10-28,2026-09-09
37744f6b944c11f949f5f379e9e9284fe690fb66daa107fc6859ca5611bc6f97,关于大力发展智慧农业的指导意见,农业农村部,2024,10,2024-10-28,2026-09-09
ae8548eb26e01d26ba82bb78e7233a94efa77558ceea499f9685055531e8699f,关于发挥绿色金融作用 服务美丽中国建设的意见,中国人民银行等四部门,2024,10,2024-10-14,2026-09-09
50bc18fab0d2464c8ef48a507aa28013441a09a2b96a72c3bfa8e971d7d7ba75,关于进一步做好新能源城市公交车及动力电池更新工作的补充通知,"交通运输部, 国家发展和改革委员会, 财政部",2024,9,2024-10-11,2026-09-09
5a91c190945addf5bdc18760eb4ae0882ccfb4391ee591d8143f669290c38447,关于加强煤炭清洁高效利用的意见,国家发展和改革委员会等部门,2024,9,2024-10-11,2026-09-09
b2984311a58af7de259ce42b70ff0ed85d60eaee20977fdf26b3fce9c2210f19,关于推动车网互动规模化应用试点工作的通知,国家发展和改革委员会等部门,2024,9,2024-09-14,2026-09-09
49099a066c3b347b65a2461a82667bcd97e511fdc2e178b25f28d2b8ff95a915,中新天津生态城建设国家绿色发展示范区实施方案（2024—2035年）,国家发展改革委,2024,8,2024-09-09,2026-09-09
e7b41e3dffe408c3485b661bb26f591e91f1b47416a2e17d052083e90cce41b3,关于进一步做好金融支持长江经济带绿色低碳高质量发展的指导意见,中国人民银行等部门,2024,8,2024-08-29,2026-09-09
dd37ea1293da13e50cf6fc5a3ef8b379244ccd2af76b38292ad63eb50f5ca1cb,数字化绿色化协同转型发展实施指南,中央网络安全和信息化委员会办公室等部门,2024,8,2024-08-29,2026-09-09
ebd91be9ff5688ccf8fdb58c9ad004e7d6d122f2466e7217356cfafb6b7ea208,能源重点领域大规模设备更新实施方案,"国家发展和改革委员会, 国家能源局",2024,8,2024-08-23,2026-09-09
f4c766e2cc3bbd0a831b30436fdd34583b89a66b1965958ad9253c00dbd48925,配电网高质量发展行动实施方案（2024—2027年）,国家能源局,2024,8,2024-08-14,2026-09-09
87b3fc0d124617fa2459eb0fc853880f1f82fd229a47132682f3411b879912c0,数据中心绿色低碳发展专项行动计划,国家发展改革委等部门,2024,7,2024-08-13,2026-09-09
5bb711bde4d38a0596ff88aff63b1a16e6fe7a42181fcefffcf590dba7ad3690,关于加快经济社会发展全面绿色转型的意见,"中共中央, 国务院",2024,8,2024-08-12,2026-09-09
bdc87f8f1ca627876657b9b45d0ff9586c9ca8df17b8861d9f4fc47560d02653,关于进一步强化碳达峰碳中和标准计量体系建设行动方案（2024—2025年）的通知,"国家发展和改革委员会, 市场监管总局, 生态环境部",2024,8,2024-08-09,2026-09-09
0a0f47cea3da8b1f9538f5653d0b15b4738b3846c3c789e0ed0125e9bb01942e,加快构建新型电力系统行动方案(2024—2027年),"国家发展和改革委员会, 国家能源局, 国家数据局",2024,8,2024-08-09,2026-09-09
9fab30708e7c361025fbc5480d1ad06eb6b60f17cfe0397c0263ae909139eceb,加快构建碳排放双控制度体系工作方案,国务院办公厅,2024,7,2024-08-05,2026-09-09
c0940cfda8850529f6aca84c48bb7c65c7e9f044cac618539ad13cb4a091817e,交通运输大规模设备更新行动方案,交通运输部等部门,2024,7,2024-07-29,2026-09-09
493dd2420ef5e2298675efc643d942d6bcbb615cbc892ff45792c92e9c617002,电解铝行业节能降碳专项行动计划,国家发展和改革委员会等部门,2024,7,2024-07-24,2026-09-09
7641be3c279a5cff06f16de649930b360e20503623cd273c92df7a973bfb1bde,推进建筑和市政基础设施设备更新工作实施方案,住房城乡建设部,2024,3,2024-07-23,2026-09-09
3d69cbb511c116da86c45a9f5abcb230d9fbe654e0c51173f90074bc8f6d3ccd,推动消费品以旧换新行动方案,商务部,2024,3,2024-07-23,2026-09-09
cfec008d0a90831b3d29fa7c4dab1db96048b0ac357d1fab0129d6c5f7b9cdb5,推动工业领域设备更新实施方案,工业和信息化部,2024,3,2024-07-23,2026-09-09
d4d02705e43781ad7deacf5ac6be264171fc15c2163954e8c8e1a6d754f55f93,推动大规模设备更新和消费品以旧换新行动方案,国务院,2024,3,2024-07-23,2026-09-09
589d3cdd31b74e6ddd4068543d83aa10a68403af478c61160eb3f41d0ce3f956,煤电低碳化改造建设行动方案（2024—2027年）,"国家发展和改革委员会, 国家能源局",2024,7,2024-07-17,2026-09-09
ccad5b91ff3a8070b421947b87b0c223a1d0fdfb97dd852b8b09c5eba645781c,合成氨行业节能降碳专项行动计划,国家发展改革委等部门,2024,6,2024-06-11,2026-09-09
f545779d59629aef1c76a6223a21efda2efa1cc2207cdc279334380f18ea8396,炼油行业节能降碳专项行动计划,国家发展改革委等部门,2024,6,2024-06-11,2026-09-09
3fa24f67bb62e3585548fdb78078b6c064b61d144e3cb9517cc5a9b8a4138be2,钢铁行业节能降碳专项行动计划,国家发展改革委等部门,2024,6,2024-06-11,2026-09-09
106b7ebed6ed647061769b4216304c041139e77802ec58774b7db603933c774d,水泥行业节能降碳专项行动计划,国家发展改革委等部门,2024,6,2024-06-11,2026-09-09
4082557cdf837512f5e8ef193207d0abfc3d5ace1666a4b73ada8cbba6926c91,关于开展风电和光伏发电资源普查试点工作的通知,国家发展改革委等部门,2024,5,2024-06-07,2026-09-09
2c37a53251726227932bbf1fe5ddec57feb2a262e019b6a7a89fe21b69daa8d4,关于建立碳足迹管理体系的实施方案,生态环境部等部门,2024,5,2024-06-07,2026-09-09
c05af6a6310177e83812c0a9a62f3155c94b30488cf06d8ceb01f838e23c06c1,关于做好新能源消纳工作 保障新能源高质量发展的通知,国家能源局,2024,5,2024-06-04,2026-09-09
392dbea66455b16f2bb6d6d99f0a9355203168430fb7ad84f4604535b57d20cc,2024—2025年节能降碳行动方案,国务院,2024,5,2024-05-30,2026-09-09
b421fb6fc8b6f3eed8dccaf22b735daeae37602f23c9a6b8c4a608defa357b63,煤炭工业发展“十三五”规划,"国家发展和改革委员会, 国家能源局",2016,12,2024-05-16,2026-09-09
310e1a9c38f81b1870cc870689d0853758d0f47114df66b836ef8e21b5585d57,煤层气（煤矿瓦斯）开发利用“十三五”规划,国家能源局,2016,12,2024-05-16,2026-09-09
9609d0512a191302db27ebac9754bbb747add76ef38953a1657cb4054c56c021,煤层气勘探开发行动计划,国家能源局,2015,2,2024-05-16,2026-09-09
bf4bc765d61b8ed8ab3a852f81cbcaeda413c097de9b1308eddd82345972dfa0,煤炭工业发展“十二五”规划,国家发展和改革委员会,2012,3,2024-05-16,2026-09-09
0334722da5adef0cd3033c5b2fb0ca61c655b1f041924c01b5616dc8d6146121,煤层气（煤矿瓦斯）开发利用“十二五”规划,"国家发展和改革委员会, 国家能源局",2011,11,2024-05-16,2026-09-09
3659cb6181856d4ad5b0d53b6ba233f806d7dc2971188231a0643cc5dc830f4d,煤层气（煤矿瓦斯）开发利用“十一五”规划 ,国家发展和改革委员会,2008,6,2024-05-16,2026-09-09
a37276ab6a45a33eace939e69d286e4b0bf8f7437cc4202bc66c0b8d98dbac70,煤炭工业发展“十一五”规划,国家发展和改革委员会,2007,11,2024-05-16,2026-09-09
15acd5dcfbfdfb2dbe8ce4719abc744654516c9cce4f8090abb8ff1a43ee5499,关于加快煤层气（煤矿瓦斯）抽采利用的若干意见,国务院办公厅,2006,6,2024-05-16,2026-09-09
593c08413d24d662f1187771971db050922581d3d01442c38783cf4da7e67aaa,关于深入开展重点用能单位能效诊断的通知,国家发展和改革委员会,2024,5,2024-05-15,2026-09-09
023c5c95d09cc8cf321907f7aedc4c161b720971d30f4b804e8e67cbce1bd597,深化气候适应型城市建设试点名单,生态环境部等部门,2024,5,2024-05-15,2026-09-09
1115a65bd2ed3a3cd1a74440df86220ed5cd856e629d092aae46ebdee7c51f45,气候投融资试点成效评估方案,生态环境部办公厅等部门,2024,4,2024-04-30,2026-09-09
23f153929bf9b69cbe4fb8acb234bc4b9277e79cead310a78c71615b77a90c75,关于推动绿色保险高质量发展的指导意见,国家金融监督管理总局,2024,4,2024-04-29,2026-09-09
2dfd1aea03fac586c2c8a1850ffe522c8ee745add796bb8478ba1f16fc664d7c,关于促进新型储能并网和调度运用的通知,国家能源局,2024,4,2024-04-18,2026-09-09
afc7771581d96985b241e16765d2e6f71e708f6cfff721178abe8239dfbeb4b7,关于深化制造业金融服务 助力推进新型工业化的通知,"国家金融监督管理总局, 工业和信息化部, 国家发展和改革委员会",2024,4,2024-04-18,2026-09-09
