instrument_id,field_name,field_value,source_url,source_title,evidence_quote,confidence_score,needs_human_review,review_note,updated_at
CHNTRARECI01S000,排放行业,能源,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,子行业,电力；可再生能源发电,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,本国工具名称,可再生能源绿色电力证书市场,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,英文工具名称,China Green Electricity Certificate market,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,政策包,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,描述,可再生能源绿色电力证书市场通过全国统一的绿证核发、交易、认购和核销机制，确认可再生能源电力的环境属性，并支撑强制消费与自愿消费相结合的绿色电力消费机制。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,目标,减缓气候变化,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,减缓相关性,直接,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,作用渠道,供给侧；需求侧,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,国家,中国,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,管辖层级,国家,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,管辖地名称,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,通过日期,18/01/2017,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201702/t20170203_962895_ext.html,关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知,2017年通知提出在全国范围内试行可再生能源绿色电力证书核发和自愿认购，绿色电力证书自2017年7月1日起正式开展认购工作。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,生效日期,01/07/2017,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201702/t20170203_962895_ext.html,关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知,2017年通知提出在全国范围内试行可再生能源绿色电力证书核发和自愿认购，绿色电力证书自2017年7月1日起正式开展认购工作。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,终止日期,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,最近修订,06/03/2025,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,最近修订（详情）,国家发展改革委、国家能源局等部门发布关于促进可再生能源绿色电力证书市场高质量发展的意见，要求完善全国统一的绿证交易体系，推动绿证及时自动核发、跨省流通、强制消费与自愿消费相结合，并强化绿证与绿色电力交易、碳排放核算和重点产品碳足迹核算衔接。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,状态,生效,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,管理机构,国家发展改革委；国家能源局；工业和信息化部；商务部；国家数据局；绿证核发机构；绿证交易平台,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制资产,可再生能源发电项目,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制资产（状态）,新建；既有,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制资产（详情）,已建档立卡的风电、太阳能发电、常规水电、生物质发电、地热能发电、海洋能发电等可再生能源发电项目所生产的电量。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制资产（其他）,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制资产（阈值范围）,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制主体,企业,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制主体（详情）,可再生能源发电项目业主、绿证交易主体、代理机构、重点用能单位、数据中心、电力用户和售电企业。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制活动,生产、发电或转化；购买或使用,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受规制活动（详情）,可再生能源电力生产、月度绿证自动核发、绿证交易、绿色电力交易、绿色电力消费认定和绿证核销。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,强度（数值）,5.57,https://www.nea.gov.cn/20260522/a6cedbcbc2764b80abc85836ee862461/c.html,2025年全国交易绿证9.30亿个 规模创新高,2025年全国交易绿证9.30亿个，同比增长1.08倍，其中单独交易绿证6.80亿个，绿色电力交易绿证2.50亿个。截至2025年12月底，全国累计交易绿证14.83亿个。从绿证单独交易情况看，2023年及以前电量绿证均价为0.72元/个，2024年电量绿证均价为2.12元/个，2025年电量绿证均价为5.57元/个。,0.9,false,,2026-06-12T14:20:56
CHNTRARECI01S000,强度（单位）,元/个绿证,https://www.nea.gov.cn/20260522/a6cedbcbc2764b80abc85836ee862461/c.html,2025年全国交易绿证9.30亿个 规模创新高,2025年全国交易绿证9.30亿个，同比增长1.08倍，其中单独交易绿证6.80亿个，绿色电力交易绿证2.50亿个。截至2025年12月底，全国累计交易绿证14.83亿个。从绿证单独交易情况看，2023年及以前电量绿证均价为0.72元/个，2024年电量绿证均价为2.12元/个，2025年电量绿证均价为5.57元/个。,0.9,false,,2026-06-12T14:20:56
CHNTRARECI01S000,强度（详情）,2025年电量绿证单独交易均价为5.57元/个；2024年电量绿证均价为2.12元/个，2023年及以前电量绿证均价为0.72元/个。绿证按可再生能源电量环境属性核发，原则上1个绿证对应1000千瓦时可再生能源电量（来源：国家能源局2026年新闻稿；2017年绿证试行通知；2025年绿证市场高质量发展意见）。,https://www.nea.gov.cn/20260522/a6cedbcbc2764b80abc85836ee862461/c.html,2025年全国交易绿证9.30亿个 规模创新高,2025年全国交易绿证9.30亿个，同比增长1.08倍，其中单独交易绿证6.80亿个，绿色电力交易绿证2.50亿个。截至2025年12月底，全国累计交易绿证14.83亿个。从绿证单独交易情况看，2023年及以前电量绿证均价为0.72元/个，2024年电量绿证均价为2.12元/个，2025年电量绿证均价为5.57元/个。,0.9,false,,2026-06-12T14:20:56
CHNTRARECI01S000,要求说明,绿证是可再生能源电力环境属性、生产和消费认定的凭证；制度推动绿证及时自动核发、跨省流通、绿色电力交易和强制与自愿消费相结合的绿色电力消费机制。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,合规计算方法I,依据电网企业和电力交易机构提供的已建档立卡可再生能源发电项目月度结算电量，逐月统一批量自动核发绿证。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,合规计算方法II,绿色电力消费认定基于绿证交易、认购、声明和核销记录；已声明完成绿色电力消费或超过有效期的绿证按规则核销，避免环境属性重复声明。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：类型,可交易可再生能源电力证书市场,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：总量上限,N/A；绿证核发量随符合条件的可再生能源发电量确定，不设置固定排放总量上限。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：配额分配机制,依据电网企业和电力交易机构提供的月度结算电量，对已建档立卡的可再生能源发电项目逐月统一批量自动核发绿证；绿证通过全国统一的绿证交易体系、绿证交易平台和电力交易机构流通。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：免费配额,N/A；该工具核发的是可再生能源电力环境属性证书，不是免费排放配额。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：允许使用抵消,N/A；绿证用于可再生能源电力生产和消费认定，不作为温室气体排放抵消额度。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：链接,与绿色电力交易、可再生能源电力消纳责任权重核算、绿色电力消费认证、企业碳排放核算和重点产品碳足迹核算衔接。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：市场稳定机制,通过全生命周期闭环管理、核销机制、绿证价格监测和价格指数研究，引导绿证价格合理体现绿色电力环境价值，并减少重复计算和重复声明风险。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：年收入,未找到官方年度总成交额数据；国家能源局披露2025年绿证单独交易分电量年份均价：2023年及以前0.72元/个、2024年2.12元/个、2025年5.57元/个，但未披露可据以计算年度总成交额的分年份成交量（来源：国家能源局2026年新闻稿）。,https://www.nea.gov.cn/20260522/a6cedbcbc2764b80abc85836ee862461/c.html,2025年全国交易绿证9.30亿个 规模创新高,2025年全国交易绿证9.30亿个，同比增长1.08倍，其中单独交易绿证6.80亿个，绿色电力交易绿证2.50亿个。截至2025年12月底，全国累计交易绿证14.83亿个。从绿证单独交易情况看，2023年及以前电量绿证均价为0.72元/个，2024年电量绿证均价为2.12元/个，2025年电量绿证均价为5.57元/个。,0.9,true,"NEA reports trading volume and vintage-level average prices, but not annual total transaction value or vintage-level volumes needed to calculate it.",2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：交易量,9.30亿个（2025年全国交易绿证；其中单独交易绿证6.80亿个，绿色电力交易绿证2.50亿个；来源：国家能源局2026年新闻稿）。,https://www.nea.gov.cn/20260522/a6cedbcbc2764b80abc85836ee862461/c.html,2025年全国交易绿证9.30亿个 规模创新高,2025年全国交易绿证9.30亿个，同比增长1.08倍，其中单独交易绿证6.80亿个，绿色电力交易绿证2.50亿个。截至2025年12月底，全国累计交易绿证14.83亿个。从绿证单独交易情况看，2023年及以前电量绿证均价为0.72元/个，2024年电量绿证均价为2.12元/个，2025年电量绿证均价为5.57元/个。,0.9,false,,2026-06-12T14:20:56
CHNTRARECI01S000,交易系统：违规处罚,未找到；2025年意见要求国家能源局同相关部门开展绿证市场监测，绿证核发机构和各绿证交易平台落实主体责任，但未在该文本中找到具体违规处罚条款。,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,true,Official legal text does not provide annual revenue/volume or specific penalty values; verify against GEC platform/statistical disclosures.,2026-06-12T14:20:56
CHNTRARECI01S000,温室气体排放覆盖（绝对量）,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,温室气体排放覆盖（占国内排放百分比）,N/A,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,经济行业,D35,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,受影响的温室气体,二氧化碳,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,减缓效果,正向,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,减缓协同效益,空气污染；能源安全；技术创新,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,法律文件名称,关于促进可再生能源绿色电力证书市场高质量发展的意见,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,法律文件链接,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI01S000,其他网页链接,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201702/t20170203_962895_ext.html; https://www.gov.cn/gongbao/2024/issue_11626/202410/content_6978630.html,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202503/t20250318_1396627.html,关于促进可再生能源绿色电力证书市场高质量发展的意见,2025年意见提出逐月统一批量自动核发绿证，支持绿证跨省流通，明确绿证强制消费要求，健全绿证自愿消费机制，完善全国统一的绿证交易体系，并推动绿证与碳排放核算和重点产品碳足迹核算衔接。,0.82,false,,2026-06-12T14:20:56
CHNTRARECI02S000,Policy Instrument ID,CHNTRARECI02S000,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201905/t20190515_962446.html,Notice on Establishing and Improving the Renewable Electricity Consumption Guarantee Mechanism,"The 2019 notice establishes the renewable electricity consumption guarantee mechanism, issues total and non-hydro consumption responsibility weights by provincial administrative region, requires obligated market entities to complete consumption amounts, and allows actual consumption, purchased excess consumption amounts, or voluntary green certificate purchases to count toward compliance.",0.82,true,Verify the latest annual formal responsibility-weight notice and any official annual excess-consumption transfer/trading volume or value before final publication.,2026-06-12T15:40:33
CHNTRARECI02S000,Instrument / subscheme,Instrument,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201905/t20190515_962446.html,Notice on Establishing and Improving the Renewable Electricity Consumption Guarantee Mechanism,"The 2019 notice establishes the renewable electricity consumption guarantee mechanism, issues total and non-hydro consumption responsibility weights by provincial administrative region, requires obligated market entities to complete consumption amounts, and allows actual consumption, purchased excess consumption amounts, or voluntary green certificate purchases to count toward compliance.",0.82,true,Verify the latest annual formal responsibility-weight notice and any official annual excess-consumption transfer/trading volume or value before final publication.,2026-06-12T15:40:33
